Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Conjunto Comercial/Sala;Tijuca;0;1;0;34;800.0;691.0;83.0
Apartamento;Maria da Graça;2;0;0;74;1100.0;300.0;118.0
Quitinete;Gardênia Azul;1;0;0;25;490.0;15.0;
Loja/Salão;Botafogo;0;0;0;20;500.0;575.0;
Apartamento;Ilha do Governador;1;0;0;45;1000.0;355.0;20.0
Conjunto Comercial/Sala;Pechincha;0;1;0;30;600.0;450.0;
Apartamento;Guaratiba;2;1;1;50;950.0;;
Conjunto Comercial/Sala;Centro;0;0;0;40;900.0;432.0;
Apartamento;Grajaú;2;1;1;71;980.0;646.0;97.0
Conjunto Comercial/Sala;Saúde;0;0;0;30;350.0;610.0;50.0
Conjunto Comercial/Sala;Centro;0;0;0;35;450.0;360.0;
Casa;Olaria;1;0;0;35;800.0;;
Quitinete;Centro;1;0;0;42;850.0;543.0;26.0
Casa;Penha;1;0;0;27;800.0;;
Conjunto Comercial/Sala;Curicica;0;1;0;17;950.0;290.0;
Apartamento;Inhaúma;2;1;0;48;800.0;370.0;
Conjunto Comercial/Sala;Centro;0;0;0;21;600.0;305.0;101.0
Apartamento;Penha;3;0;0;75;1100.0;185.0;
Apartamento;Bonsucesso;2;0;0;60;650.0;350.0;
Conjunto Comercial/Sala;Centro;0;1;0;30;800.0;900.0;1477.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;750.0;800.0;110.0
Conjunto Comercial/Sala;Centro;0;0;0;5;299.0;;
Conjunto Comercial/Sala;Pechincha;0;1;0;28;900.0;269.0;489.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;600.0;600.0;100.0
Casa;Vaz Lobo;1;0;0;30;400.0;;
Apartamento;Campo Grande;2;1;0;50;780.0;120.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;41;1000.0;1259.0;267.0
Apartamento;Campo Grande;2;0;0;50;700.0;;
Conjunto Comercial/Sala;Centro;0;0;0;32;490.0;850.0;146.0
Quitinete;Centro;0;0;0;32;600.0;401.0;25.0
Conjunto Comercial/Sala;Curicica;0;1;0;17;950.0;290.0;
Box/Garagem;Méier;0;1;0;0;250.0;;
Casa de Vila;Engenho de Dentro;1;0;0;50;1000.0;90.0;
Conjunto Comercial/Sala;Centro;0;0;0;38;1000.0;348.0;25.0
Conjunto Comercial/Sala;Cachambi;0;1;0;27;1100.0;;
Casa;Vicente de Carvalho;1;0;0;32;500.0;;
Conjunto Comercial/Sala;Centro;0;0;0;36;500.0;1100.0;112.0
Apartamento;Taquara;2;1;0;52;1100.0;672.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;25;500.0;575.0;1120.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;26;600.0;600.0;88.0
Conjunto Comercial/Sala;Centro;0;0;0;36;500.0;860.0;
Conjunto Comercial/Sala;Campo Grande;0;0;0;15;800.0;200.0;
Casa;Engenho Novo;2;0;0;60;550.0;;
Conjunto Comercial/Sala;Centro;0;0;0;42;1000.0;1065.0;164.0
Casa;Vicente de Carvalho;1;0;1;50;1000.0;;
Apartamento;Engenho Novo;2;0;0;60;900.0;400.0;170.0
Conjunto Comercial/Sala;Jabour;0;0;0;30;870.0;;
Apartamento;Campo Grande;2;0;0;55;900.0;350.0;
Apartamento;Vista Alegre;2;0;0;37;1100.0;;
Apartamento;Campo Grande;1;0;0;50;439.0;;
Conjunto Comercial/Sala;Centro;0;0;0;33;600.0;465.0;
Apartamento;Vila da Penha;2;1;0;85;1100.0;300.0;
Apartamento;Pechincha;2;1;0;78;1100.0;570.0;18.0
Apartamento;Praça da Bandeira;1;0;0;30;800.0;355.0;25.0
Conjunto Comercial/Sala;Centro;0;0;0;32;700.0;1250.0;84.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;60;1000.0;575.0;65.0
Apartamento;Pechincha;1;0;0;60;1100.0;347.0;55.0
Apartamento;Cachambi;2;1;0;65;800.0;410.0;
Apartamento;Jacarepaguá;2;1;0;41;1100.0;550.0;
Conjunto Comercial/Sala;Centro;0;0;0;20;600.0;420.0;123.0
Apartamento;Campo Grande;2;1;0;48;720.0;;
Quitinete;Centro;1;0;0;18;950.0;397.0;24.0
Loja/Salão;Senador Vasconcelos;0;0;0;40;1000.0;;
Apartamento;Cachambi;1;0;0;40;800.0;150.0;
Casa de Vila;Engenho Novo;2;0;0;61;1000.0;;
Apartamento;Pechincha;2;1;0;50;1100.0;575.0;36.0
Quitinete;Grajaú;1;0;0;40;900.0;250.0;10.0
Apartamento;Realengo;2;1;0;52;700.0;390.0;
Apartamento;Cachambi;2;0;0;75;900.0;200.0;
Apartamento;Olaria;2;0;0;55;750.0;90.0;
Apartamento;Taquara;3;1;0;55;900.0;330.0;15.0
Apartamento;Vila Valqueire;2;0;0;60;800.0;330.0;14.0
Apartamento;Tomás Coelho;2;1;0;50;650.0;228.0;
Apartamento;Glória;1;0;0;30;1100.0;361.0;24.0
Conjunto Comercial/Sala;Largo do Machado;0;0;0;32;1000.0;560.0;165.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;499.0;796.0;112.0
Apartamento;Ilha do Governador;2;1;0;48;1100.0;395.0;24.0
Quitinete;Glória;1;0;0;35;1100.0;495.0;
Quitinete;Estácio;1;0;0;18;600.0;150.0;25.0
Apartamento;Maracanã;2;0;0;60;950.0;620.0;20.0
Casa;Inhoaíba;1;0;0;50;600.0;;
Apartamento;Guadalupe;2;1;0;40;600.0;293.0;53.0
Conjunto Comercial/Sala;Centro;0;0;0;35;900.0;322.0;
Apartamento;Campo Grande;2;0;0;50;600.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;29;860.0;472.0;249.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1100.0;581.0;56.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;29;900.0;1009.0;
Apartamento;Méier;2;0;0;46;800.0;507.0;13.0
Conjunto Comercial/Sala;Centro;0;0;0;97;800.0;300.0;131.0
Apartamento;Ramos;2;1;0;54;1100.0;230.0;
Conjunto Comercial/Sala;Centro;0;0;0;40;980.0;640.0;198.0
Quitinete;Copacabana;1;0;0;30;1000.0;488.0;54.0
Conjunto Comercial/Sala;Centro;0;0;0;25;300.0;650.0;80.0
Apartamento;Jacarepaguá;2;0;1;73;1000.0;543.0;58.0
Apartamento;Olaria;2;1;0;74;900.0;605.0;
Casa de Vila;Padre Miguel;2;0;0;50;870.0;;2.0
Apartamento;Campo Grande;2;1;0;47;600.0;330.0;
Apartamento;Campo Grande;2;1;0;45;750.0;75.0;
Loja/Salão;Centro;0;0;0;30;360.0;398.0;83.0
Quitinete;Botafogo;1;0;0;18;1000.0;436.0;25.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;28;350.0;605.0;
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;0;0;20;700.0;400.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;38;700.0;975.0;130.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;700.0;666.0;106.0
Loja/Salão;Campo Grande;0;1;0;27;1000.0;;
Conjunto Comercial/Sala;Del Castilho;0;1;0;29;1000.0;732.0;
Apartamento;Cachambi;1;1;0;45;700.0;210.0;
Apartamento;Taquara;2;0;0;55;900.0;298.0;13.0
Conjunto Comercial/Sala;Del Castilho;0;1;0;29;1100.0;758.0;
Apartamento;Pilares;2;1;0;55;1000.0;209.0;
Apartamento;Méier;1;0;0;40;1100.0;500.0;13.0
Apartamento;Méier;2;1;0;46;900.0;420.0;13.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;0;0;21;700.0;830.0;112.0
Apartamento;Campo Grande;2;0;0;60;750.0;;
Apartamento;Copacabana;0;0;0;15;100.0;;
Apartamento;Penha;1;0;0;50;900.0;250.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;24;1000.0;704.0;199.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;22;800.0;590.0;100.0
Casa;Campo Grande;2;1;1;65;800.0;;
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;22;600.0;436.0;53.0
Apartamento;Quintino Bocaiúva;2;1;0;55;600.0;360.0;
Apartamento;Campo Grande;2;1;0;55;800.0;;
Casa de Condomínio;Campo Grande;2;1;0;70;700.0;50.0;
Conjunto Comercial/Sala;Copacabana;0;0;0;40;1100.0;504.0;133.0
Conjunto Comercial/Sala;Centro;0;0;0;20;1085.0;;
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;28;950.0;330.0;
Apartamento;Andaraí;1;0;0;40;1000.0;340.0;190.0
Conjunto Comercial/Sala;Largo do Machado;0;0;0;32;1100.0;560.0;101.0
Apartamento;Todos os Santos;1;1;1;48;1000.0;490.0;
Apartamento;Méier;2;0;0;59;1100.0;681.0;
Conjunto Comercial/Sala;Centro;0;0;0;30;650.0;284.0;51.0
Conjunto Comercial/Sala;Centro;0;0;0;42;600.0;990.0;
Conjunto Comercial/Sala;Pechincha;0;1;0;26;600.0;390.0;
Apartamento;Engenho de Dentro;1;0;0;30;300.0;50.0;
Apartamento;Vila da Penha;2;0;0;50;900.0;200.0;
Apartamento;Campo Grande;3;1;0;65;700.0;330.0;
Loja/Salão;Campo Grande;0;0;0;26;800.0;;21.0
Casa de Vila;Ramos;1;0;0;40;750.0;;
Conjunto Comercial/Sala;Centro;0;1;0;30;970.0;990.0;142.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;800.0;700.0;115.0
Conjunto Comercial/Sala;Centro;0;0;0;34;1100.0;940.0;
Apartamento;Jacarepaguá;1;0;0;30;550.0;18.0;8.0
Casa de Condomínio;Guaratiba;3;1;0;65;900.0;170.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;35;1000.0;619.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;22;450.0;590.0;170.0
Quitinete;Catete;1;0;0;24;1100.0;357.0;
Apartamento;Campo Grande;1;0;0;50;500.0;;
Conjunto Comercial/Sala;Centro;0;0;0;30;900.0;308.0;144.0
Apartamento;Campo Grande;2;1;0;55;700.0;;2.0
Apartamento;Copacabana;1;0;0;28;1100.0;450.0;54.0
Conjunto Comercial/Sala;Centro;0;6;0;33;500.0;750.0;83.0
Quitinete;Centro;1;0;0;40;1000.0;275.0;20.0
Conjunto Comercial/Sala;Centro;0;0;0;60;900.0;1800.0;250.0
Apartamento;Bonsucesso;2;0;0;100;900.0;484.0;
Apartamento;São Cristóvão;2;1;0;65;1100.0;379.0;
Conjunto Comercial/Sala;Centro;0;0;0;42;500.0;1350.0;153.0
Apartamento;Pechincha;3;1;0;86;1000.0;670.0;84.0
Conjunto Comercial/Sala;Vila da Penha;0;1;0;26;700.0;535.0;
Conjunto Comercial/Sala;Centro;0;0;0;40;500.0;435.0;114.0
Conjunto Comercial/Sala;Centro;0;0;0;34;1000.0;308.0;168.0
Conjunto Comercial/Sala;Centro;0;0;0;33;500.0;1035.0;75.0
Quitinete;Taquara;1;0;0;20;500.0;;
Loja/Salão;Tomás Coelho;0;0;0;59;900.0;;53.0
Conjunto Comercial/Sala;Centro;0;0;0;36;600.0;593.0;198.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;26;1050.0;733.0;82.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;20;700.0;400.0;80.0
Conjunto Comercial/Sala;Curicica;0;1;0;26;1100.0;590.0;65.0
Conjunto Comercial/Sala;Taquara;0;1;0;23;900.0;364.0;
Conjunto Comercial/Sala;Glória;0;7;0;1628;90.0;13.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;800.0;790.0;87.0
Casa;Santa Teresa;1;0;0;22;500.0;98.0;6.0
Conjunto Comercial/Sala;Centro;0;0;0;29;400.0;316.0;84.0
Apartamento;São Cristóvão;2;1;0;53;900.0;689.0;
Apartamento;Centro;1;0;0;30;800.0;400.0;
Conjunto Comercial/Sala;Portuguesa;0;1;0;30;850.0;485.0;143.0
Apartamento;Freguesia (Jacarepaguá);2;0;0;60;900.0;315.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;850.0;760.0;115.0
Apartamento;Praça da Bandeira;1;0;0;39;900.0;437.0;
Apartamento;Vila da Penha;2;1;0;65;900.0;190.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;23;1100.0;360.0;1.0
Conjunto Comercial/Sala;Centro;0;0;0;30;500.0;599.0;
Apartamento;Santa Teresa;1;0;0;49;660.0;235.0;14.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;43;1000.0;440.0;120.0
Apartamento;Jacarepaguá;2;1;0;44;700.0;272.0;13.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;25;1000.0;;
Quitinete;Copacabana;1;0;0;21;700.0;508.0;
Casa de Vila;Água Santa;1;0;0;40;600.0;100.0;14.0
Conjunto Comercial/Sala;Taquara;0;1;0;26;750.0;390.0;560.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;26;1000.0;685.0;
Apartamento;Camorim;2;1;1;50;1100.0;450.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1000.0;1069.0;164.0
Casa;Campo Grande;2;1;0;110;1050.0;;
Apartamento;Centro;1;0;0;25;1000.0;321.0;24.0
Conjunto Comercial/Sala;Taquara;0;0;0;36;1000.0;800.0;56.0
Conjunto Comercial/Sala;Bonsucesso;0;1;0;26;420.0;420.0;70.0
Apartamento;Cascadura;2;0;0;70;700.0;310.0;
Conjunto Comercial/Sala;Tanque;0;0;0;21;1100.0;438.0;69.0
Quitinete;Botafogo;0;0;0;20;1000.0;405.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1000.0;590.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;33;800.0;560.0;120.0
Apartamento;Rocha Miranda;1;1;0;35;699.0;99.0;
Apartamento;Vila Isabel;2;0;0;71;1100.0;525.0;21.0
Apartamento;Taquara;2;1;0;80;800.0;450.0;50.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;24;1000.0;450.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;24;900.0;;
Apartamento;Vila da Penha;2;0;0;49;1000.0;285.0;
Quitinete;Copacabana;0;0;0;25;1000.0;450.0;20.0
Apartamento;Jacarepaguá;2;1;0;47;1000.0;380.0;481.0
Conjunto Comercial/Sala;Campo Grande;0;1;0;23;800.0;70.0;187.0
Casa;Campo Grande;1;0;0;50;450.0;;2.0
Apartamento;Pechincha;1;1;0;46;800.0;585.0;
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;21;1000.0;470.0;660.0
Conjunto Comercial/Sala;Centro;0;0;0;35;950.0;632.0;
Conjunto Comercial/Sala;Centro;0;1;0;44;800.0;990.0;
Loja Shopping/ Ct Comercial;Recreio dos Bandeirantes;0;0;0;14;800.0;470.0;124.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;56;1000.0;1010.0;
Quitinete;Centro;1;0;0;30;800.0;400.0;23.0
Apartamento;Méier;2;1;0;52;1000.0;300.0;
Apartamento;Engenho de Dentro;2;0;0;90;1100.0;320.0;13.0
Apartamento;Camorim;3;1;0;58;1000.0;402.0;34.0
Apartamento;Penha;2;1;0;60;750.0;280.0;
Apartamento;Praça Seca;3;0;0;48;800.0;300.0;
Apartamento;Campo Grande;2;1;0;65;900.0;308.0;
Apartamento;Engenho de Dentro;2;1;0;50;1100.0;500.0;150.0
Apartamento;Centro;1;0;0;20;1000.0;216.0;21.0
Conjunto Comercial/Sala;Copacabana;0;0;0;34;1100.0;787.0;194.0
Apartamento;Engenho Novo;3;0;0;55;800.0;785.0;14.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;26;800.0;780.0;120.0
Apartamento;Realengo;1;0;0;60;700.0;;
Quitinete;Centro;1;0;0;27;800.0;450.0;15.0
Apartamento;Praça da Bandeira;1;0;0;35;1090.0;450.0;25.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;36;1000.0;754.0;120.0
Apartamento;Ramos;1;0;0;45;600.0;240.0;
Apartamento;Tijuca;1;0;0;33;1000.0;515.0;14.0
Conjunto Comercial/Sala;Centro;0;0;0;63;900.0;600.0;227.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;33;800.0;1000.0;175.0
Apartamento;Cachambi;3;0;0;65;1000.0;80.0;
Casa de Vila;Pavuna;1;0;0;30;450.0;20.0;50.0
Apartamento;Cachambi;2;2;1;80;1000.0;360.0;16.0
Box/Garagem;Laranjeiras;0;0;0;4;300.0;60.0;
Apartamento;Campo Grande;1;1;0;40;500.0;182.0;
Casa de Vila;Bento Ribeiro;1;0;0;53;700.0;40.0;
Apartamento;Centro;1;0;0;55;950.0;433.0;47.0
Conjunto Comercial/Sala;Jardim Guanabara;0;0;0;33;550.0;500.0;40.0
Apartamento;Irajá;2;1;0;81;1000.0;335.0;30.0
Conjunto Comercial/Sala;Copacabana;0;0;0;30;950.0;427.0;130.0
Quitinete;Fátima;1;0;0;35;900.0;310.0;25.0
Conjunto Comercial/Sala;Centro;0;0;0;55;700.0;1243.0;137.0
Loja/Salão;Pavuna;0;0;0;40;800.0;40.0;20.0
Conjunto Comercial/Sala;Taquara;0;0;0;30;550.0;430.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;24;650.0;600.0;
Apartamento;Taquara;2;1;1;66;1100.0;452.0;65.0
Apartamento;Centro;1;0;0;34;800.0;424.0;25.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;56;1100.0;350.0;385.0
Box/Garagem;Ipanema;0;1;0;0;500.0;;
Apartamento;Campo Grande;2;1;0;60;750.0;200.0;
Apartamento;Campo Grande;2;1;0;50;550.0;105.0;
Quitinete;Copacabana;0;0;0;30;900.0;640.0;24.0
Apartamento;Campo Grande;1;1;0;50;500.0;180.0;
Box/Garagem;Recreio dos Bandeirantes;0;0;0;0;800.0;;
Apartamento;Honório Gurgel;1;0;0;80;750.0;;
Casa;Guaratiba;2;1;0;60;1000.0;;
Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0
Quitinete;Botafogo;1;0;0;25;1100.0;570.0;
Apartamento;Vaz Lobo;2;0;0;70;1000.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1100.0;1300.0;
Apartamento;Colégio;1;0;0;45;660.0;;
Conjunto Comercial/Sala;Taquara;0;1;0;27;600.0;350.0;40.0
Conjunto Comercial/Sala;Centro;0;0;0;27;900.0;428.0;120.0
Apartamento;Rocha;2;1;0;58;800.0;600.0;
Conjunto Comercial/Sala;Méier;0;0;0;28;650.0;573.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;20;906.0;;
Apartamento;Méier;2;0;0;70;800.0;536.0;50.0
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;20;600.0;444.0;
Conjunto Comercial/Sala;Pechincha;0;1;0;20;700.0;;
Apartamento;Taquara;2;1;0;51;890.0;390.0;13.0
Conjunto Comercial/Sala;São Cristóvão;1;1;0;22;980.0;400.0;
Galpão/Depósito/Armazém;Taquara;0;0;0;150;75.0;;
Casa;Campo Grande;1;0;0;70;700.0;;
Conjunto Comercial/Sala;Pechincha;0;1;0;21;400.0;419.0;105.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;24;1100.0;963.0;198.0
Conjunto Comercial/Sala;Campo Grande;0;1;0;36;920.0;115.0;154.0
Conjunto Comercial/Sala;Centro;0;0;0;30;500.0;760.0;129.0
Casa;Campo Grande;2;0;0;74;800.0;;
Apartamento;Praça Seca;3;1;0;61;1000.0;450.0;17.0
Conjunto Comercial/Sala;Rocha Miranda;0;0;0;25;550.0;248.0;31.0
Conjunto Comercial/Sala;São Cristóvão;0;1;0;29;1000.0;400.0;
Conjunto Comercial/Sala;Centro;0;0;0;38;600.0;808.0;190.0
Conjunto Comercial/Sala;Taquara;0;1;0;20;650.0;400.0;56.0
Apartamento;Cachambi;1;1;0;35;800.0;407.0;
Apartamento;Madureira;2;1;0;65;600.0;400.0;25.0
Conjunto Comercial/Sala;Centro;0;0;0;26;447.0;280.0;70.0
Apartamento;Freguesia (Jacarepaguá);1;1;0;55;900.0;395.0;88.0
Conjunto Comercial/Sala;Vila da Penha;0;1;0;25;700.0;600.0;
Apartamento;Campo Grande;2;1;0;50;550.0;;
Casa;Rocha Miranda;1;2;0;47;850.0;;
Conjunto Comercial/Sala;Copacabana;0;0;0;40;800.0;600.0;100.0
Apartamento;Méier;2;1;0;55;700.0;480.0;30.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;24;1000.0;617.0;
Casa de Vila;Turiaçu;1;0;0;50;900.0;;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;22;650.0;485.0;170.0
Apartamento;Campo Grande;2;1;1;44;550.0;180.0;
Apartamento;Portuguesa;2;0;0;60;1100.0;350.0;250.0
Conjunto Comercial/Sala;São Conrado;0;1;0;32;1000.0;997.0;218.0
Conjunto Comercial/Sala;Vila da Penha;0;1;0;26;850.0;520.0;33.0
Conjunto Comercial/Sala;Centro;0;0;0;27;447.0;300.0;70.0
Apartamento;Campo Grande;2;0;0;60;950.0;350.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1000.0;1069.0;233.0
Conjunto Comercial/Sala;Centro;0;0;0;36;700.0;900.0;84.0
Conjunto Comercial/Sala;Pechincha;0;1;0;20;1000.0;452.0;
Casa;Campo Grande;2;2;0;65;1000.0;440.0;
Conjunto Comercial/Sala;Copacabana;0;0;0;22;900.0;354.0;150.0
Apartamento;Ilha do Governador;1;0;0;35;750.0;;60.0
Conjunto Comercial/Sala;Centro;0;1;0;22;800.0;530.0;
Apartamento;Santo Cristo;2;0;0;70;850.0;;
Casa de Vila;Taquara;0;0;0;28;500.0;;35.0
Apartamento;Encantado;2;0;0;45;950.0;180.0;36.0
Apartamento;Campo Grande;2;0;0;55;500.0;;
Apartamento;Catete;1;0;1;34;1000.0;400.0;53.0
Conjunto Comercial/Sala;Del Castilho;0;1;0;30;900.0;750.0;30.0
Apartamento;Camorim;3;1;0;60;1050.0;350.0;
Apartamento;Vila Isabel;2;0;0;47;950.0;545.0;20.0
Conjunto Comercial/Sala;Centro;0;0;0;42;600.0;1109.0;174.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;30;750.0;250.0;160.0
Apartamento;Irajá;2;1;0;45;750.0;220.0;
Conjunto Comercial/Sala;Centro;0;0;0;25;800.0;501.0;
Conjunto Comercial/Sala;Centro;0;0;0;30;350.0;530.0;
Apartamento;Cascadura;2;0;0;60;900.0;150.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;25;990.0;430.0;
Quitinete;Copacabana;1;1;0;24;1100.0;341.0;22.0
Conjunto Comercial/Sala;Campo Grande;0;1;0;27;800.0;330.0;
Conjunto Comercial/Sala;Centro;0;0;0;30;700.0;637.0;94.0
Casa de Vila;Del Castilho;2;0;0;55;800.0;;
Apartamento;Engenho Novo;2;1;1;68;1100.0;498.0;
Apartamento;Paciência;2;0;0;55;540.0;60.0;
Box/Garagem;Centro;0;0;0;4;600.0;;
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;31;1000.0;820.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;75;1000.0;2000.0;450.0
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;33;1000.0;772.0;
Casa;Jardim América;1;0;0;45;500.0;;
Apartamento;Campo Grande;2;1;0;47;800.0;200.0;
Casa de Vila;Vila Militar;1;0;0;30;500.0;;
Apartamento;Méier;2;1;1;63;1000.0;815.0;66.0
Conjunto Comercial/Sala;Centro;0;0;0;31;300.0;590.0;
Conjunto Comercial/Sala;Centro;0;0;0;38;700.0;800.0;170.0
Quitinete;Copacabana;1;0;0;32;1100.0;530.0;28.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;0;0;25;900.0;451.0;
Conjunto Comercial/Sala;Centro;0;1;0;30;690.0;1200.0;160.0
Conjunto Comercial/Sala;Cinelândia;0;0;0;30;600.0;550.0;56.0
Apartamento;Lapa;1;0;0;30;1100.0;420.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;23;800.0;402.0;
Conjunto Comercial/Sala;Bangu;0;0;0;27;790.0;180.0;17.0
Apartamento;Pechincha;2;1;1;64;1150.0;545.0;91.0
Casa de Vila;Padre Miguel;1;0;0;40;670.0;;2.0
Apartamento;Engenho Novo;2;0;0;89;1050.0;250.0;24.0
Apartamento;Vila Isabel;2;0;1;80;1100.0;850.0;
Casa;Lins de Vasconcelos;2;1;0;80;850.0;520.0;12.0
Apartamento;Engenho de Dentro;2;0;0;56;1100.0;105.0;
Casa;Pedra de Guaratiba;2;1;0;60;800.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;28;500.0;540.0;
Apartamento;Centro;1;0;0;30;1000.0;394.0;20.0
Casa de Vila;Pilares;1;0;0;24;500.0;8.0;13.0
Quitinete;Pedra de Guaratiba;1;0;0;70;400.0;;
Casa;Maria da Graça;1;0;0;40;900.0;;
Apartamento;Vila Isabel;1;0;0;36;1050.0;385.0;
Apartamento;Méier;3;1;1;71;1000.0;836.0;39.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;26;600.0;500.0;60.0
Apartamento;Piedade;3;0;0;85;850.0;200.0;13.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;20;600.0;473.0;56.0
Apartamento;Rocha;2;1;0;79;1100.0;543.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;1000.0;920.0;164.0
Conjunto Comercial/Sala;Centro;0;0;0;40;1000.0;1536.0;142.0
Conjunto Comercial/Sala;Curicica;0;1;0;18;360.0;750.0;55.0
Conjunto Comercial/Sala;São Cristóvão;0;0;0;29;1150.0;300.0;50.0
Conjunto Comercial/Sala;Bonsucesso;0;1;0;30;900.0;650.0;35.0
Quitinete;Centro;1;0;0;21;800.0;306.0;
Apartamento;Cachambi;2;1;0;55;850.0;380.0;13.0
Apartamento;Freguesia (Jacarepaguá);1;0;0;28;500.0;;
Conjunto Comercial/Sala;Centro;0;1;0;34;1000.0;750.0;
Conjunto Comercial/Sala;Centro;0;0;0;60;800.0;1300.0;230.0
Conjunto Comercial/Sala;Centro;0;1;0;31;650.0;560.0;95.0
Apartamento;Taquara;2;1;0;57;900.0;386.0;
Conjunto Comercial/Sala;Campo Grande;0;1;0;25;800.0;355.0;
Apartamento;Jacarepaguá;2;1;1;45;900.0;510.0;14.0
Conjunto Comercial/Sala;Centro;0;0;0;43;500.0;643.0;84.0
Apartamento;Campo Grande;2;0;1;92;1000.0;1200.0;34.0
Quitinete;Santa Teresa;1;0;0;30;500.0;;31.0
Conjunto Comercial/Sala;Centro;0;1;0;32;1000.0;486.0;78.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;700.0;820.0;56.0
Conjunto Comercial/Sala;Centro;0;0;0;60;500.0;1560.0;297.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;31;850.0;760.0;
Apartamento;Engenho Novo;2;0;0;60;700.0;450.0;14.0
Apartamento;Tomás Coelho;2;1;0;50;1100.0;;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;29;900.0;415.0;151.0
Apartamento;Taquara;2;1;0;41;800.0;230.0;162.0
Apartamento;Tijuca;2;0;0;65;950.0;365.0;25.0
Apartamento;Campinho;3;1;0;64;1000.0;280.0;180.0
Apartamento;Praça da Bandeira;2;0;0;84;1000.0;610.0;90.0
